Gene_ID	Gene_Name	Sample_1	Sample_10	Sample_11	Sample_12	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9
ENSG00000253336.1	ENSG00000253336	0	0	0	0	0	0	0.011573	0	0	0	0	0.01831
ENSG00000253338.1	IGLV3-29	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253339.4	ENSG00000253339	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253340.1	ENSG00000253340	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253341.1	PCBP2P2	0.318917	0.237847	0.240548	0.225483	0.350586	0.282931	0.294825	0.269047	0.18455	0.153742	0.237979	0.361159
ENSG00000253342.1	ENSG00000253342	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253343.1	ENSG00000253343	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253344.1	ENSG00000253344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253345.1	IGHVII-22-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253346.1	ENSG00000253346	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253347.1	ENSG00000253347	0.105888	0.460078	0.234547	0.296644	0.106956	0.059714	0.417193	0.082365	0.202946	0.134691	0.383628	0.163351
ENSG00000253348.1	ENSG00000253348	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253349.1	COX6B1P6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253351.2	LINC01298	0	0	0	0	0	0	0.057224	0	0	0	0	0
ENSG00000253352.10	TUG1	31.692526	41.40237	39.075209	37.586082	31.851772	32.204521	37.046122	37.845764	36.794013	30.210628	24.485365	28.402314
ENSG00000253354.2	ENSG00000253354	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253355.1	ENSG00000253355	0	0.064589	0	0.070324	0	0.060366	0	0	0.069929	0	0	0.057405
ENSG00000253356.1	ENSG00000253356	0	0	0	0	0	0.061751	0	0.041795	0	0	0	0.07443
ENSG00000253357.1	ENSG00000253357	0	0.283775	0.532562	0.321209	0	0	0	0.256182	0.312557	0	0	0
ENSG00000253358.1	ENSG00000253358	0	0	0.153827	0	0	0	0.122548	0	0	0	0	0.052339
ENSG00000253359.1	IGHV3-37	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253361.3	ENSG00000253361	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253362.1	ENSG00000253362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253363.7	ENSG00000253363	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253364.2	COPDA1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253365.1	IGKV1D-22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253366.3	GUSBP16	0.610402	1.530277	0.92968	0.910784	0.461287	0.485632	0.894291	0.759089	0.698684	0.689263	0.802689	0.386193
ENSG00000253367.1	IGHVIII-25-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253368.4	TRNP1	1.335507	1.473982	1.584539	1.355741	1.34204	1.391837	1.108569	0.920915	0.990733	1.037812	0.833182	0.830472
ENSG00000253369.4	ENSG00000253369	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253370.2	ENSG00000253370	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253372.5	ENSG00000253372	0.054225	0.041245	0.06533	0	0.064477	0.141225	0.128711	0.225188	0.288521	0.166127	0.002215	0.01289
ENSG00000253373.1	ENSG00000253373	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253374.5	ENSG00000253374	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253376.2	ENSG00000253376	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253377.2	ENSG00000253377	0	0	0.037585	0	0	0	0	0	0	0	0	0
ENSG00000253380.1	ENSG00000253380	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253381.1	ENSG00000253381	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253382.3	POU5F1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253383.1	ENSG00000253383	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253384.1	ABRAXAS1P2	0	0.073168	0	0	0	0	0.081234	0.040651	0.05711	0	0	0
ENSG00000253385.1	ENSG00000253385	0.163761	0.235449	0.161856	0.125461	0.127276	0.147766	0.31367	0.108265	0.236958	0.10707	0.18531	0.170963
ENSG00000253386.1	IGHVII-49-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253387.1	IGHVIII-5-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253388.1	ENSG00000253388	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253389.2	ENSG00000253389	0.11171	0.045651	0.130464	0.077736	0.078463	0	0	0	0	0.068752	0.14523	0.068766
ENSG00000253390.1	ENTPD4-DT	0.149661	0.160741	0.214629	0.580389	0.087848	0.218657	0.534337	0.192142	0.234198	0.166003	0.088053	0
ENSG00000253391.1	ENSG00000253391	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253392.4	ENSG00000253392	0.348165	0.483809	0.695608	0.178593	0.213748	0.769767	0.471843	0.674939	0.565532	0.354084	0.708003	1.403523
ENSG00000253393.1	RANP9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253394.7	LINC00534	0	0	0	0	0	0.011537	0	0.031091	0.034035	0.030741	0	0
ENSG00000253395.1	LINC03044	0.39757	0.152112	0.056982	0	0.227543	0.372571	0.240316	0.117739	0.104139	0	0.175408	0.434497
ENSG00000253396.1	ENSG00000253396	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253397.1	ENSG00000253397	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253398.1	ENSG00000253398	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253399.1	ENSG00000253399	0.022564	0.287212	0	0.057204	0	0	0.204138	0	0.113932	0.015579	0.011311	0.101798
ENSG00000253400.1	ENSG00000253400	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253401.1	VTA1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253403.1	ENSG00000253403	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253404.1	CTNNA1-AS1	0	0.130042	0.758048	0.383248	0.067268	0.596411	0.376249	0.427025	0.243389	0.314972	0.232686	0.324359
ENSG00000253405.1	EVX1-AS	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253406.1	ENSG00000253406	0	0	0	0	0.008396	0	0	0	0.006603	0	0	0.009191
ENSG00000253407.2	ENSG00000253407	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253408.6	IKBKB-DT	0	0	0.048417	0	0	0.022521	0.029208	0.029299	0.183348	0	0	0.020479
ENSG00000253409.1	TRBV7-4	0	0	0	0	0.051641	0	0	0	0	0.085357	0	0
ENSG00000253410.1	ENSG00000253410	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253412.1	IGHVIII-13-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253413.1	ENSG00000253413	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253414.4	LINC01605	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253415.1	ENSG00000253415	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253416.1	ENSG00000253416	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253417.5	LINC02159	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253418.1	SNX18P27	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253420.1	ENSG00000253420	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253421.1	ZNHIT1P1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253422.1	ENSG00000253422	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253423.1	ENSG00000253423	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253424.1	ENSG00000253424	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253425.2	HSPA8P13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253427.1	ENSG00000253427	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253428.1	LINC01942	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253429.1	ENSG00000253429	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253430.1	ENSG00000253430	0	0.081798	0	0	0.062121	0	0	0	0	0.057704	0.048202	0.035869
ENSG00000253431.1	SRPK2P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253432.1	ENSG00000253432	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253433.1	NCRNA00250	0	0	0.037594	0	0.042166	0	0	0.061243	0	0	0	0
ENSG00000253434.8	LINC02237	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253435.1	IGKV2-4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253437.1	RNU6-988P	0.163125	0.140956	0.087639	0	0.171918	0.10847	0	0	0	0	0.254276	0
ENSG00000253438.5	PCAT1	2.770512	1.071658	1.041365	2.036344	2.413876	2.838877	1.041153	1.166118	1.288452	1.966207	0.878402	2.063066
ENSG00000253439.1	CDC42P5	0	0	0	0.077015	0.057926	0	0	0	0	0	0.144046	0
ENSG00000253440.1	IGHV3-33-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253441.1	IGHV3-25	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253444.1	ENSG00000253444	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253445.1	ENSG00000253445	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253447.6	ENSG00000253447	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253448.1	IGLV3-6	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253449.1	ENSG00000253449	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253451.1	IGLV2-28	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253452.6	ENSG00000253452	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253454.1	NDUFA5P2	0	0	0.072986	0	0	0	0	0	0	0.046601	0	0
ENSG00000253455.1	LINC03054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253456.1	ENSG00000253456	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253457.4	SMIM18	0.002822	0.073873	0.057393	0.075561	0.055031	0.04443	0.01723	0.09321	0.032821	0.10745	0.080397	0.033545
ENSG00000253458.1	IGHVII-15-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253460.2	IGKV2OR22-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253461.1	IGKV1-35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253462.1	IGHVIII-26-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253463.1	HMGB1P19	0.13344	0	0.106162	0.121391	0.122302	0	0.036425	0.077517	0.108651	0.056889	0.145128	0
ENSG00000253465.1	IGHVIV-44-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253467.2	IGHV7-40	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253468.1	ENSG00000253468	0	0.133451	0	0	0	0	0.031628	0	0	0	0	0
ENSG00000253469.1	ENSG00000253469	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253470.1	ENSG00000253470	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253471.1	ENSG00000253471	0	0	0	0	0	0	0	0	0	0.172667	0.153552	0.092741
ENSG00000253472.1	ENSG00000253472	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253474.2	ENSG00000253474	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253475.1	ENSG00000253475	0.146409	0.12236	0.021912	0.065021	0.090217	0.045046	0	0.138543	0.056856	0.115989	0.024035	0.110576
ENSG00000253476.1	ENSG00000253476	0.381552	1.049909	0.545699	1.04579	0.456217	0.357473	1.732215	0.820434	1.199412	0.973589	1.659247	0.986033
ENSG00000253477.5	ENSG00000253477	0	0	0	0	0	0	0	0	0	0	0	0.004023
ENSG00000253479.6	LINC01603	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253480.1	ENSG00000253480	0	0	0	0	0	0	0	0.051285	0	0	0	0
ENSG00000253481.2	IGKV1OR22-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253482.1	IGHVII-26-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253483.1	ENSG00000253483	0.104035	0.097856	0.145712	0.045176	0	0	0.092477	0	0.080138	0.045891	0.114166	0.068436
ENSG00000253484.1	ENSG00000253484	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253485.3	PCDHGA5	0.082894	0.150937	0.170325	0.150159	0.04815	0.038086	0.144771	0.124252	0.197962	0.132215	0.032597	0.068435
ENSG00000253487.1	IGKV2-36	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253488.1	SINHCAFP3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253489.1	ENSG00000253489	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253490.5	LINC02099	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253491.2	IGHVII-30-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253492.1	CDH12P3	0.325117	0.780867	1.102584	0.926303	0.322267	0.398976	1.025729	1.228367	0.95062	0.52277	0.76603	0.507158
ENSG00000253493.1	ENSG00000253493	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253495.1	CYCSP23	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253496.3	ENSG00000253496	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253497.1	IGKV1-13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253499.2	ENSG00000253499	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253500.6	ENSG00000253500	0	0	0.017158	0	0	0	0	0.072989	0	0	0	0
ENSG00000253501.1	IGKV3D-34	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253502.1	ATP6V1G1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253503.6	ENSG00000253503	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253504.1	MTCYBP19	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253505.4	LINC02949	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253506.3	NACA2	0.007758	0.119615	0	0	0.017565	0	0	0.042401	0	0	0	0
ENSG00000253507.6	ENSG00000253507	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253508.1	ENSG00000253508	0	0.727946	0.266645	0.26117	0	0	0.369139	0.198066	0.203035	0.097924	0.244268	0
ENSG00000253509.1	ENSG00000253509	0	0.429112	0.603809	0.356148	0	0	0.484912	0.500081	0.092863	0	0	0
ENSG00000253510.1	ENSG00000253510	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253512.1	ENSG00000253512	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253513.1	SQLE-DT	0	0	0	0	0.136255	0	0	0	0	0	0	0
ENSG00000253515.2	ENSG00000253515	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253516.1	HMGB1P41	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253517.1	XRCC6P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253519.1	ENSG00000253519	0.053049	0	0	0	0	0	0	0	0	0	0	0.024762
ENSG00000253520.1	ENSG00000253520	0	0	0	0	0	0.289995	0	0	0	0	0	0
ENSG00000253521.2	HPYR1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253522.6	MIR3142HG	0.299792	0	0.281266	0.284664	0.308662	0.198289	0.14546	0.179549	0.185835	0.548492	0.298561	0
ENSG00000253523.1	ENSG00000253523	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253524.1	ENSG00000253524	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253525.1	CPP	0	0	0.014567	0	0	0	0	0	0	0	0	0
ENSG00000253526.1	ENSG00000253526	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253527.1	ENSG00000253527	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253528.2	ENSG00000253528	0.315801	0.079963	0	0.268272	0	0	0.275496	0	0	0	0.016137	0
ENSG00000253530.2	ENSG00000253530	0	0	0	0	0	0	0	0.178412	0	0	0	0
ENSG00000253532.1	ENSG00000253532	0	0.034143	0	0.027185	0.040778	0	0	0	0.105364	0	0.071385	0.042607
ENSG00000253534.1	TRBV6-8	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253535.5	ADAM7-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253536.1	ENSG00000253536	0.134716	0.035154	0.009249	0.121438	0.188242	0.368558	0.277209	0.102353	0.277108	0.010435	0	0.11494
ENSG00000253537.3	PCDHGA7	0.076912	0.053408	0.108591	0.044628	0.016845	0.014057	0.058149	0.055138	0.036343	0.071657	0.026181	0.028658
ENSG00000253538.1	ENSG00000253538	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253539.1	ENSG00000253539	0	0.039663	0.02054	0.158013	0	0.078397	0.058652	0.095165	0.023425	0	0	0
ENSG00000253540.8	FAM86HP	0.032583	0	0.029963	0.049568	0.067132	0	0.050939	0.06016	0.086341	0.049939	0.01542	0.034825
ENSG00000253541.1	SEPTIN10P1	0.037201	0.228865	0.18815	0.431903	0.153667	0.205987	0.662749	0.732653	0.138732	0.018263	0.077788	0.311005
ENSG00000253542.7	SDR16C6P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253543.1	ENSG00000253543	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253544.1	C1GALT1P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253545.1	IGHV3-52	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253546.1	IGLVVI-22-1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253547.2	TUBAP7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253548.1	PYDC2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253549.6	CA3-AS1	0	0.084472	0.027724	0.072423	0	0	0.018004	0.207784	0.056532	0.024932	0	0
ENSG00000253550.1	ENSG00000253550	0.105811	0	0	0.070187	0	0	0.119656	0.017147	0	0	0.063321	0.077022
ENSG00000253551.1	ENSG00000253551	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253552.8	HOXA-AS2	3.953918	4.53374	6.055554	4.900927	2.545297	3.2609	3.933167	4.407385	3.679985	3.994124	5.882694	4.498291
ENSG00000253553.9	ENSG00000253553	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253554.7	LINC01414	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253555.1	TARDBPP4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253556.1	MTCO1P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253557.6	ENSG00000253557	0.092467	0.219547	0.234532	0.060046	0.053425	0.056979	0.13612	0.029516	0.096583	0.130294	0.018591	0
ENSG00000253558.2	ENSG00000253558	0.02174	0.126733	0.061797	0.03088	0.054928	0.064043	0.073739	0.130074	0.170343	0.017243	0.050474	1.70E-05
ENSG00000253559.1	OSGEPL1-AS1	0.051754	0.533709	0.054684	0.377106	0.430228	0	0.091439	0	0.179631	0.085302	0.299415	0.058007
ENSG00000253560.1	ENSG00000253560	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253561.1	ENSG00000253561	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253562.1	ENSG00000253562	0	0	0.063199	0	0	0	0.091658	0	0	0.063485	0	0
ENSG00000253563.2	NKX2-1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253564.1	ENSG00000253564	0	0	0	0	0	0	0	0.004175	0	0	0	0
ENSG00000253567.1	ENSG00000253567	0.01888	0.260064	0.2413	0.248355	0.098011	0.022022	0	0.027598	0.205205	0	0	0.131732
ENSG00000253568.1	ENSG00000253568	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253569.1	VENTXP5	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253570.1	RNF5P1	0.111922	0.242537	0.191022	0.124762	0.124367	0.281526	0.360345	0.287256	0.074211	0.419289	0.140516	0.3488
ENSG00000253571.1	ENSG00000253571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253572.2	ENSG00000253572	0	0	0.034146	0	0	0	0	0	0.049197	0	0	0.048646
ENSG00000253573.2	ENSG00000253573	0.01164	0	0	0	0	0	0	0	0	0	0	0.007672
ENSG00000253574.5	ENSG00000253574	0	0	0	0	0	0	0	0	0	0	0.019019	0
ENSG00000253576.1	ENSG00000253576	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253577.2	ENSG00000253577	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253578.1	IGKV1-22	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253579.1	SUMO2P16	0	0	0.158124	0	0.030034	0.020901	0	0	0	0	0	0
ENSG00000253580.1	TRMT10BP1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253581.1	DPPA3P9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253582.1	OXR1-AS1	0.069911	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253583.1	ENSG00000253583	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253584.1	ENSG00000253584	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253585.1	ENSG00000253585	0	0.012441	0	0	0	0	0	0	0	0	0.071277	0.058113
ENSG00000253586.1	ENSG00000253586	0	0.13877	0.319492	0.127553	0.028509	0	0	0.071641	0.171409	0.103784	0	0.111268
ENSG00000253587.2	IGHV3-30-2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253590.1	IGLV3-13	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253591.2	KCNIP1-AS1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253592.1	IGKV2-38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253593.2	ENSG00000253593	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253595.6	LINC01300	0	0	0	0	0	0	0	0	0	0	0.060637	0
ENSG00000253596.1	ENSG00000253596	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253598.3	SLC10A5	0.018163	0.025758	0.029021	0.067755	0.110051	0.007328	0.02821	0	0.033697	0.089915	0	0
ENSG00000253600.1	ENSG00000253600	0	0	0	0	0	0	0	0	0	0.002482	0	0
ENSG00000253602.2	RN7SL260P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253603.1	CERNA3	0.125931	0	0	0	0	0.038942	0.078925	0.240901	0	0.075378	0	0.211924
ENSG00000253604.1	ENSG00000253604	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253605.1	HNRNPA1P38	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253606.2	AFG3L2P1	0	0	0	0	0	0	0	0	0	0	0.009902	0
ENSG00000253607.1	ENSG00000253607	0.038526	0.058277	0.066016	0	0	0	0	0	0.021324	0	0.037704	0.028578
ENSG00000253608.2	ENSG00000253608	0	0.0388	0	0	0	0	0	0	0	0	0	0
ENSG00000253610.1	ENSG00000253610	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253611.1	VN1R46P	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253612.1	WBP1LP3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253613.2	ENSG00000253613	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253614.1	ENSG00000253614	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253615.1	ENSG00000253615	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253616.5	CHILL1	0.762954	1.802709	1.049292	1.02143	1.273066	1.263255	1.682843	1.242541	1.38253	0.608376	0.616455	0.743167
ENSG00000253617.2	ENSG00000253617	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253618.1	GRPEL2-AS1	0.354939	0.519896	0.043926	0.327849	0.348939	0.464217	0.048893	0	0	0.312699	0.298597	0.358552
ENSG00000253619.1	ENSG00000253619	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253620.2	ENSG00000253620	0.043659	0.215686	0.189154	0.192805	0.051317	0	0.268045	0	0.560276	0.089153	0	0.064573
ENSG00000253621.1	RPSAP74	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253622.1	ENSG00000253622	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253623.1	ENSG00000253623	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253625.1	IGKV2-23	0	0	0	0	0	0	0	0.059515	0	0	0	0
ENSG00000253626.4	EIF5AL1	0.853866	0.536238	0.381894	0.490234	0.983685	0.70724	0.91208	0.71035	0.712227	0.540887	0.292779	0.425289
ENSG00000253627.1	ENSG00000253627	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253628.2	ENSG00000253628	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253629.1	ENSG00000253629	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253630.1	ENSG00000253630	0.099154	0	0	0.160761	0	0.053163	0	0.137149	0.321449	0	0	0.179934
ENSG00000253631.1	IGLV7-35	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253632.1	ENSG00000253632	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253633.2	LINC03047	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253634.3	ENSG00000253634	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253635.1	IGHVIII-67-3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253636.1	ENSG00000253636	0.190473	0.253813	0.299131	0.062134	0.221091	0.209246	0.124561	0.140347	0.17733	0.18524	0.327093	0.26136
ENSG00000253637.1	IGLVV-58	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253638.1	DPPA3P7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253639.1	SUMO2P18	0	0	0	0	0	0	0	0	0	0	0	0.061827
ENSG00000253641.6	LINC03022	0.401543	0.916939	1.064783	0.903664	0.755315	0.531011	1.158515	1.148026	0.512516	0.225596	0.266062	0.31696
ENSG00000253642.6	ENSG00000253642	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253643.6	ADAM7-AS2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253644.2	LINC02845	0	0	0	0	0	0	0	0.017705	0	0	0	0
ENSG00000253645.1	ENSG00000253645	0	0.001412	0.006135	0.009441	0	0	0.001857	0.00289	0.006286	0	0.004414	0
ENSG00000253646.1	RPL6P32	0	0	0	0	0	0	0	0	0.10631	0	0	0
ENSG00000253647.1	KCNIP1-OT1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253648.1	ENSG00000253648	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253649.6	PRSS51	0.232341	0.402219	0.285835	0.271964	0.146376	0.018141	0.401592	0.240805	0.315504	0	0.102243	0.136501
ENSG00000253650.1	SMARCE1P4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253651.1	SOD1P3	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253652.1	ENSG00000253652	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253653.1	ENSG00000253653	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253654.2	IDI1P2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253655.2	JCHAINP1	0	0	0	0	0	0	0	0	0	0	0	0
